ID,data,No
3H,-0.18643900998004,5
3V,0.0215894885557769,5
4H,-0.0141195155577299,5
4V,-0.285658085367793,5
3H,-0.182145256367265,5
3V,-0.103980695826693,5
4H,-0.00298923747553816,5
4V,-0.185195362246521,5
3H,-0.0858346550898204,5
3V,0.0529456163844622,5
4H,-0.0463327639921722,5
4V,-0.216946004035785,5
3H,0.00376085708582835,5
3V,-0.0760721639342629,5
4H,-0.018333718590998,5
4V,-0.0113563472166998,5
3H,-0.104747907864271,5
3V,0.0273982021314741,5
4H,0.104081407534247,5
4V,-0.132158186510934,5
3H,0.0928623436327345,5
3V,0.182849574531873,5
4H,0.0516220517612525,5
4V,-0.130403034353877,5
3H,0.144722836487026,5
3V,-0.196853346215139,5
4H,0.018906685518591,5
4V,-0.204987891242545,5
3H,0.210891775329341,5
3V,-0.118511584332669,5
4H,0.0118889913894325,5
4V,0.392012842982107,5
3H,0.10864676742515,5
3V,0.0792092565537849,5
4H,0.216238984148728,5
4V,-0.281722657693837,5
3H,0.149156868982036,5
3V,-0.0856380287151395,5
4H,0.231422070254403,5
4V,0.217019921689861,5
3H,0.187032167185629,5
3V,-0.0778263104581673,5
4H,-0.0565903135029354,5
4V,0.14210711249503,5
3H,0.146223210618762,5
3V,0.130953544153386,5
4H,0.0165993346379648,5
4V,0.185949477276342,5
3H,0.161172060199601,5
3V,-0.00114764943227092,5
4H,0.0826098936399217,5
4V,0.129329118936382,5
3H,0.0647089818762475,5
3V,0.0125820372011952,5
4H,0.00410018776908023,5
4V,0.149710747445328,5
3H,0.00153469221556887,5
3V,-0.0360788371314741,5
4H,-0.0909734281800391,5
4V,0.0901631111133201,5
3H,-0.0528569196007984,5
3V,-0.0590344847211155,5
4H,-0.1207537962818,5
4V,0.279998910854871,5
3H,-0.128778290299401,5
3V,-0.0854620070916335,5
4H,-0.034879695890411,5
4V,0.0217789820874751,5
3H,-0.270563645748503,5
3V,0.0342994637151394,5
4H,0.0581555608610568,5
4V,-0.0585936256858847,5
3H,-0.151741333413174,5
3V,-0.122165550448207,5
4H,-0.20032751369863,5
4V,0.123917905884692,5
3H,-0.105101654610778,5
3V,0.0159203783366534,5
4H,-0.0656583220156556,5
4V,-0.183294453508946,5
3H,0.234739185309381,4
3V,0.0760165884860558,4
4H,0.114321024266145,4
4V,-0.0182433456461233,4
3H,0.213788839201597,4
3V,0.0643748824900398,4
4H,-0.193979309980431,4
4V,-0.0638955213021869,4
3H,0.26418555241517,4
3V,0.296207500069721,4
4H,0.302238613992172,4
4V,-0.0981665372962227,4
3H,0.170235295808383,4
3V,0.111742908346614,4
4H,-0.128082325244618,4
4V,0.104386524095427,4
3H,0.267527849261477,4
3V,0.169204863854582,4
4H,0.2118334981409,4
4V,0.0967282304274354,4
3H,0.0381047869061876,4
3V,0.0145304144820717,4
4H,-0.218875984637965,4
4V,0.439244048260437,4
3H,0.106079053972056,4
3V,0.0539167701693227,4
4H,0.227172001663405,4
4V,0.0330690438866799,4
3H,-0.0877802621956088,4
3V,0.339393494940239,4
4H,0.0171074300391389,4
4V,0.179226455,4
3H,-0.00266757516966068,4
3V,0.00494027085657371,4
4H,0.0586935442270059,4
4V,-0.16854874611332,4
3H,-0.197124601357285,4
3V,0.329014288864542,4
4H,-0.0761191096868885,4
4V,0.0244086737276342,4
3H,-0.190220440718563,4
3V,-0.00724770914342629,4
4H,-0.0369419654598826,4
4V,-0.120303317962227,4
3H,-0.232249213652695,4
3V,-0.0189622516733068,4
4H,-0.0596329083170254,4
4V,0.0346602198906561,4
3H,-0.143080637205589,4
3V,0.140021692619522,4
4H,-0.241375644520548,4
4V,-0.195337590974155,4
3H,-0.00446680431137724,4
3V,-0.0353565415039841,4
4H,-0.0577798545009785,4
4V,-0.108806767673956,4
3H,-0.366935237844311,4
3V,0.428685015747012,4
4H,-0.0544622904109589,4
4V,-0.394137420417495,4
3H,0.0552249096207585,4
3V,-0.135081895786853,4
4H,0.196040697553816,4
4V,-0.0340275686779324,4
3H,-0.177942988982036,4
3V,0.282034724521912,4
4H,-0.158938660078278,4
4V,-0.297203221182903,4
3H,0.0392392161277445,4
3V,0.0546329960856574,4
4H,0.165214250684932,4
4V,-0.0471395877335984,4
3H,-0.123069549700599,4
3V,-0.15780689435259,4
4H,-0.0638530889432485,4
4V,-0.246601394980119,4
3H,0.0455517658283433,4
3V,0.113169290468127,4
4H,0.261686623385519,4
4V,0.0138473948310139,4
3H,0.255890801117764,4
3V,0.0976733178884462,4
4H,-0.113293760273973,4
4V,0.0190217534393638,4
3H,0.236495720878243,4
3V,0.190163576474104,4
4H,0.309005249217221,4
4V,-0.250354626928429,4
3H,0.309099191057884,4
3V,0.393717409780876,4
4H,-0.0866396732876712,4
4V,-0.129941471848907,4
3H,0.243527962235529,4
3V,-0.139646318575697,4
4H,0.129689415753425,4
4V,0.198247688757455,4
3H,0.227249512814371,4
3V,-0.0355932602390438,4
4H,0.099538436888454,4
4V,0.182894662276342,4
3H,0.121887874091816,4
3V,-0.0179000522211155,4
4H,-0.0527766091976517,4
4V,0.284529511232604,4
3H,0.0369764567664671,4
3V,0.214800534053785,4
4H,0.180534821428571,4
4V,-0.0978446581809145,4
3H,-0.0898112564471058,4
3V,0.542874491713148,4
4H,-0.2127489518591,4
4V,0.143090969413519,4
3H,-0.0442084215568862,4
3V,0.0924594360059761,4
4H,0.23043576741683,4
4V,-0.260782295626243,4
3H,-0.0699648441516966,4
3V,0.408885617958167,4
4H,-0.361011189921722,4
4V,0.17356624112326,4
3H,-0.151357091257485,4
3V,-0.0264037175498008,4
4H,0.0245674660469667,4
4V,-0.336144520944334,4
3H,-0.293014365988024,4
3V,-0.227833151952191,4
4H,-0.281694509001957,4
4V,0.181267047127237,4
3H,-0.177839304590818,4
3V,-0.00727805769920319,4
4H,0.0956290910958904,4
4V,-0.126024263747515,4
3H,-0.248375186027944,4
3V,-0.00309602671314741,4
4H,-0.0558969127201566,4
4V,-0.128210612455268,4
3H,-0.163036832974052,4
3V,-0.184234416723108,4
4H,-0.10558864295499,4
4V,-0.158418663767396,4
3H,-0.28835466746507,4
3V,-0.35234113688247,4
4H,0.0994248626223092,4
4V,0.128527457743539,4
3H,-0.0450013021956088,4
3V,0.053279450498008,4
4H,-0.161048750391389,4
4V,-0.0816474581709741,4
3H,-0.0133043738922156,4
3V,0.205004020249004,4
4H,0.030539081409002,4
4V,-0.424788814662028,4
3H,0.0274313936926148,4
3V,0.00676725391434263,4
4H,-0.0944942304305284,4
4V,-0.320263126858847,4
3H,0.133317553453094,4
3V,-0.081413509750996,4
4H,0.118517294520548,4
4V,0.0753809645725646,4
3H,0.14848596998004,4
3V,-0.125394636782869,4
4H,-0.0247835413894325,4
4V,-0.127572927415507,4
3H,0.386472143233533,4
3V,0.103852283844622,4
4H,0.179399078767123,4
4V,0.123486709333996,4
3H,0.109494539800399,4
3V,0.0475739220119522,4
4H,-0.00948688101761253,4
4V,0.00834508391650099,4
3H,0.290350613493014,4
3V,-0.0293171789043825,4
4H,0.187223747945205,4
4V,0.0390086245427435,4
3H,0.0524254310578842,4
3V,0.0779042686553785,4
4H,0.0369649938356164,4
4V,0.230799991739563,4
3H,0.241423779001996,4
3V,0.0778921292330677,4
4H,0.263898332778865,4
4V,-0.0226949945427435,4
3H,0.037421689740519,4
3V,0.0220325774701195,4
4H,-0.066040887964775,4
4V,0.338495885168986,4
3H,0.0311884281037924,4
3V,0.0625964571215139,4
4H,-0.00335387064579257,4
4V,0.0163981349900596,4
3H,0.0301515841916168,4
3V,0.0617224187151394,4
4H,0.0171970939334638,4
4V,0.178491598906561,4
3H,-0.0456295076247505,4
3V,0.21849698814741,4
4H,0.103973810861057,4
4V,-0.277714351729622,4
3H,-0.0538083763672655,4
3V,-0.101886645478088,4
4H,-0.162321977690802,4
4V,0.476794587316103,4
3H,-0.260292791936128,4
3V,-0.0398906157370518,4
4H,-0.27083322260274,4
4V,-0.245811880168986,4
3H,-0.234158226267465,4
3V,-0.0316661571215139,4
4H,0.0692738837573386,4
4V,0.0851770214214712,4
3H,-0.267727572694611,4
3V,-0.0910279322211155,4
4H,-0.154981493542074,4
4V,-0.188711739751491,4
3H,-0.0576020052694611,4
3V,-0.103671140557769,4
4H,0.0178785395303327,4
4V,-0.0169983415208748,4
3H,-0.301681161277445,4
3V,0.140622594023904,4
4H,-0.183476679158513,4
4V,-0.298454298499006,4
3H,0.0272545203193613,4
3V,-0.145030152370518,4
4H,0.0879837497064579,4
4V,-0.198064453667992,4
3H,-0.0898417518562874,4
3V,-0.165230151095618,4
4H,-0.200620415753425,4
4V,-0.0483906650497018,4
3H,0.0382389667065868,4
3V,-0.14434427500996,4
4H,0.017657368590998,4
4V,-0.0677580706858847,4
3H,0.191069759361277,4
3V,0.237076373994024,4
4H,-0.129995154990215,4
4V,-0.105648708429423,4
3H,0.0938016022355289,4
3V,-0.033735928625498,4
4H,0.0941346928571429,4
4V,0.115451877833002,4
3H,0.242295947704591,4
3V,-0.237587177778884,4
4H,0.131978833855186,4
4V,-0.0155407757157058,4
3H,0.185428108662675,4
3V,-0.0896743866334661,4
4H,-0.00562535596868885,4
4V,0.0540154791451292,4
3H,0.281262981556886,4
3V,-0.017153477749004,4
4H,0.207451922504892,4
4V,0.269522656630219,4
3H,0.146278102355289,4
3V,0.0624811326095618,4
4H,0.0619453547945206,4
4V,-0.118372043270378,4
3H,0.164666834091816,4
3V,0.242842599591633,4
4H,0.30391234001957,4
4V,0.202517141928429,4
3H,0.134573964311377,4
3V,-0.0311077436952191,4
4H,-0.112307457436399,4
4V,0.0539911863817097,4
3H,0.227627655888224,4
3V,0.136033892390438,4
4H,0.145805006360078,4
4V,0.378506066520875,4
3H,-0.0353220593213573,4
3V,-0.167791569203187,4
4H,-0.103215538551859,4
4V,-0.124178013727634,4
3H,0.0268336836726547,4
3V,0.095263642559761,4
4H,0.0752096335616438,4
4V,0.0629612892743539,4
3H,-0.100082110259481,4
3V,0.0719316728784861,4
4H,-0.208522793639922,4
4V,0.172958922037773,4
3H,-0.0782656945309381,4
3V,-0.196568069790837,4
4H,-0.0891263519569472,4
4V,-0.0768435642047714,4
3H,-0.254608447664671,4
3V,-0.115118615796813,4
4H,-0.102342809980431,4
4V,0.224951508946322,4
3H,-0.255480616367265,4
3V,-0.0790463224003984,4
4H,-0.0966581190802348,4
4V,-0.114904251292247,4
3H,-0.135523874810379,4
3V,-0.0694743879083665,4
4H,-0.0982242484344423,4
4V,-0.0523686050596422,4
3H,-0.16504952998004,4
3V,0.126741164611554,4
4H,-0.1421356462818,4
4V,-0.224531419413519,4
3H,-0.0306379644710579,4
3V,-0.158086101065737,4
4H,-0.012864221037182,4
4V,-0.138692939870775,4
3H,-0.230663452375249,4
3V,0.0134560756075697,4
4H,-0.07213205518591,4
4V,-0.0769042961133201,4
3H,0.091679121756487,4
3V,-0.172173900657371,4
4H,-0.0228288684931507,4
4V,0.160940077335984,4
3H,0.00874990602794411,4
3V,-0.0288255323007968,4
4H,0.00510442338551859,4
4V,-0.131362598508946,4
3H,0.140825523193613,4
3V,-0.0618144124302789,4
4H,0.147048345694716,4
4V,0.0653419800894632,4
3H,0.114568975888224,4
3V,-0.192361759960159,4
4H,0.237208380234834,4
4V,-0.210435543439364,4
3H,0.317241465309381,4
3V,0.115196573994024,4
4H,0.000340281800391388,4
4V,0.0450818153976143,4
3H,0.22912803001996,4
3V,-0.125388567071713,4
4H,0.0112135233855186,4
4V,-0.013366573389662,4
3H,0.20714084,4
3V,-0.207985196474104,4
4H,0.152386336203523,4
4V,-0.0220755290755467,4
3H,0.0959545781237525,4
3V,0.192360811912351,4
4H,0.084857468590998,4
4V,0.447843686510934,4
3H,0.19282629493014,4
3V,-0.0973100832669323,4
4H,-0.012278416927593,4
4V,-0.16829974528827,4
3H,0.231262708662675,4
3V,0.324716933366534,4
4H,0.0345859118395303,4
4V,0.401565972196819,4
3H,0.0415812635528942,4
3V,-0.228500820179283,4
4H,0.104918270547945,4
4V,-0.0694950032703777,4
3H,0.00971356095808383,4
3V,0.0334557738645418,4
4H,0.00473979021526419,4
4V,0.22902662000994,4
3H,-0.0965019492215569,4
3V,0.0455769870418327,4
4H,-0.0726401505870842,4
4V,0.228516471978131,4
3H,-0.0132982748103792,4
3V,-0.141558277589641,4
4H,-0.0756947005870842,4
4V,-0.00161494908548708,4
3H,-0.177186702834331,4
3V,0.0589849789840637,4
4H,-0.0332896561643836,4
4V,0.0915599450099404,4
3H,-0.21550113493014,4
3V,0.00883095570717132,4
4H,0.0156548749510763,4
4V,-0.104118264333996,4
3H,-0.21956922251497,4
3V,-0.222892407071713,4
4H,-0.292005856849315,4
4V,0.139246639602386,4
3H,-0.0816628831137724,4
3V,0.0802593165836653,4
4H,-0.029984047260274,4
4V,-0.0461314380516899,4
3H,-0.13389541996008,4
3V,-0.0504519131474104,4
4H,-0.0714625647749511,4
4V,-0.262640692027833,4
3H,-0.224052047664671,4
3V,0.0726661079282868,4
4H,0.0325057094911937,4
4V,-0.236744606222664,4
3H,0.00840835744510978,4
3V,-0.151124142370518,4
4H,-0.221763162035225,4
4V,0.090308867693837,4
3H,-0.0191106998003992,4
3V,-0.203530028486056,4
4H,0.023808311741683,4
4V,-0.0803963808548708,4
3H,0.111013211177645,4
3V,-0.226230748207171,4
4H,0.205491272015656,4
4V,0.0747311331510934,4
3H,0.244461121756487,4
3V,0.031276747559761,4
4H,-0.183106068395303,4
4V,-0.105436146749503,4
3H,0.187739660678643,4
3V,0.0564417700099602,4
4H,0.0920126473581213,4
4V,-0.0727502335685885,4
3H,0.184470552814371,4
3V,-0.102378292081673,4
4H,0.142822187475538,4
4V,0.0238013546421471,4
3H,0.11420913005988,4
3V,-0.106985202848606,4
4H,0.289978570841487,4
4V,0.148568987564612,4
3H,0.233299801996008,4
3V,0.172531065567729,4
4H,-0.0889410465753425,4
4V,0.180513971461233,4
3H,0.2911373950499,4
3V,-0.094002090687251,4
4H,-0.0401937760273973,4
4V,0.340712599831014,4
3H,0.0300113053093812,4
3V,-0.0279757727390438,4
4H,0.413475641291585,4
4V,-0.0317683416799205,4
3H,0.187642075369261,4
3V,0.186054382021912,4
4H,-0.00930157563600783,4
4V,0.0743060097912525,4
3H,0.00760327864271457,4
3V,0.108908353237052,4
4H,-0.00581066135029354,4
4V,0.0527522554473161,4
3H,0.0109394764071856,4
3V,0.143882028914343,4
4H,-0.256164209491194,4
4V,0.0569549035188867,4
3H,-0.160273948902196,4
3V,-0.100976188804781,4
4H,0.135284442759296,4
4V,0.142878407733598,4
3H,-0.114579627784431,4
3V,-0.00871050953187251,4
4H,-0.110358762133072,4
4V,0.0586371773856859,4
3H,-0.0068881398003992,4
3V,-0.0724121281075697,4
4H,-0.169010904207436,4
4V,0.0479301419085487,4
3H,-0.258298392175649,4
3V,0.0587179116932271,4
4H,-0.0379581562622309,4
4V,-0.238262903936382,4
3H,-0.155089729341317,4
3V,-0.0101733099203187,4
4H,-0.00972000714285715,4
4V,-0.102235575168986,4
3H,-0.21741014754491,4
3V,-0.0719083420816733,4
4H,0.0470611483365949,4
4V,-0.153699794473161,4
3H,-0.0224712938922156,4
3V,-0.0172323839940239,4
4H,-0.187631106262231,4
4V,0.068311770417495,4
3H,-0.117842636566866,4
3V,-0.11924601938247,4
4H,-0.00814790019569472,4
4V,-0.351121009592445,4
3H,-0.0322908156487026,4
3V,-0.121655694711155,4
4H,0.0434865477495108,4
4V,-0.222047484353877,4
3H,0.183610582275449,4
3V,-0.26253369062749,4
4H,0.0918392971624266,4
4V,0.143868337842942,4
3H,0.18814220007984,4
3V,-0.0463973460956175,4
4H,-0.149565794324853,4
4V,-0.132109600984095,4
3H,0.190502544750499,4
3V,-0.106548183645418,4
4H,-0.00337778101761253,4
4V,0.190237150019881,4
3H,-0.0456295076247505,4
3V,-0.0744879693227092,4
4H,0.223101260861057,4
4V,-0.185754095805169,4
3H,0.297242575968064,4
3V,-0.0401212647609562,4
4H,0.213782193444227,4
4V,0.278061562972167,4
3H,0.290332316247505,4
3V,-0.02494698687251,4
4H,-0.11808181223092,4
4V,0.0673582794532803,4
3H,0.248279146986028,4
3V,-0.0532379105677291,4
4H,0.176774915459883,4
4V,0.354158644383698,4
3H,0.0314750849500998,4
3V,0.145757569661355,4
4H,0.0640434899217221,4
4V,-0.229438557624254,4
3H,0.104938525668663,4
3V,0.155171691663347,4
4H,0.201982424951076,4
4V,0.386219018906561,4
3H,0.100650871137725,4
3V,-0.0717869478585657,4
4H,-0.259870317123288,4
4V,0.0278400265606362,4
3H,0.0409286617964072,4
3V,-0.123549444591633,4
4H,0.203733859686888,4
4V,0.614315921033797,4
3H,-0.218617765748503,4
3V,0.0818859991733068,4
4H,-0.0425429700587084,4
4V,-0.239526127634195,4
3H,-0.101869141237525,4
3V,0.149253723286853,4
4H,-0.135643980332681,4
4V,0.131315052345924,4
3H,-0.0215503325349301,4
3V,0.0633005436155379,4
4H,-0.0723472485322896,4
4V,-0.131016426630219,4
3H,-0.21393976998004,4
3V,-0.172908335707171,4
4H,-0.140509740998043,4
4V,0.048999023499006,4
3H,-0.299576978043912,4
3V,0.234326794840637,4
4H,0.166403791682975,4
4V,-0.0564862284592445,4
3H,-0.0983072774451098,4
3V,-0.0110716271713147,4
4H,-0.368441337964775,4
4V,-0.273754631292247,4
3H,0.0144037548902196,4
3V,0.182096930348606,4
4H,0.0529251670254403,4
4V,-0.265476872157058,4
3H,-0.150454427145709,4
3V,0.15441904748008,4
4H,-0.0103177664383562,4
4V,-0.343353398489066,4
3H,-0.0460259479441118,4
3V,-0.0207285376195219,4
4H,0.146958681800391,4
4V,-0.27663939694831,4
3H,0.00990873157684631,4
3V,0.0927082941633466,4
4H,-0.264897472798434,4
4V,0.129614558906561,4
3H,0.325206866187625,4
3V,-0.16535761502988,4
4H,0.072053464481409,4
4V,-0.0431859404870775,4
3H,-0.136542421477046,4
3V,-0.140471799292829,4
4H,0.0338028471624266,4
4V,0.0311438423856859,4
3H,0.114044454850299,4
3V,-0.0570314800398406,4
4H,0.291048559980431,4
4V,0.172363749333996,4
3H,0.121619514491018,4
3V,-0.0649221045418327,4
4H,0.0167726848336595,4
4V,-0.216247587087475,4
3H,0.195467197365269,4
3V,0.192105884043825,4
4H,0.0266656011741683,4
4V,0.0572767826341948,4
3H,0.230927259161677,4
3V,-0.136617532709163,4
4H,0.191240690410959,4
4V,0.156221208041749,4
3H,0.0530658346506986,4
3V,-0.186389164183267,4
4H,0.0320753227984344,4
4V,0.267469918121272,4
3H,0.209909823153693,4
3V,0.16949620999004,4
4H,0.0717545848336595,4
4V,0.248636953280318,4
3H,-0.0749233976846307,4
3V,0.214145005249004,4
4H,-0.240849616340509,4
4V,-0.186233877882704,4
3H,0.00327902962075849,4
3V,0.107372716314741,4
4H,0.276672448923679,4
4V,0.313049215487078,4
3H,-0.210780445588822,4
3V,0.020260221812749,4
4H,-0.104393124363992,4
4V,-0.192689679761431,4
3H,0.0379462107784431,4
3V,-0.0621543162549801,4
4H,-0.112612314677104,4
4V,0.244944453240557,4
3H,-0.124984661397206,4
3V,0.121600119262948,4
4H,-0.288395390704501,4
4V,-0.110391870487078,4
3H,-0.0841086149301397,4
3V,0.00359279498007968,4
4H,0.146534272700587,4
4V,-0.136099687375746,4
3H,-0.291794549620758,4
3V,0.0267669521713147,4
4H,-0.146786213600783,4
4V,0.00595224671968191,4
3H,-0.106473948023952,4
3V,-0.133782977599602,4
4H,-0.168323481017613,4
4V,-0.0268308375149105,4
3H,-0.147008445908184,4
3V,-0.118220238197211,4
4H,-0.200052544422701,4
4V,0.190291808737575,4
3H,-0.204900930698603,4
3V,-0.249107489551793,4
4H,0.166864066340509,4
4V,-0.25927007110338,4
3H,0.00144930506986028,4
3V,0.0743959756075697,4
4H,0.0998313389432485,4
4V,-0.0348292298707754,4
3H,-0.0257343026746507,4
3V,-0.283413497001992,4
4H,-0.223389067318982,4
4V,-0.0878664056063618,4
3H,0.0829269393213573,4
3V,-0.0294871308167331,4
4H,0.182692732485323,4
4V,-0.135352684900596,4
3H,0.0109760708982036,4
3V,-0.066530577998008,4
4H,0.0486870536203523,4
4V,0.0659310796023857,4
3H,0.197961721836327,4
3V,-0.201138562290837,4
4H,0.339640413111546,4
4V,-0.132036722693837,4
3H,0.198955872175649,4
3V,0.0415588382569721,4
4H,-0.273313923679061,4
4V,0.10988883500994,4
3H,0.318442984431138,4
3V,-0.155822098804781,4
4H,0.148865533953033,4
4V,0.0226413751888668,4
3H,0.263526851576846,4
3V,0.0613339572011952,4
4H,0.00909745547945206,4
4V,0.216169674970179,4
3H,0.160556052934132,4
3V,0.0520108808665339,4
4H,0.270963847651663,4
4V,0.162409789522863,4
3H,0.154200809660679,4
3V,0.071336841185259,4
4H,0.0832973168297456,4
4V,-0.0745236052982107,4
3H,0.121296263153693,4
3V,-0.0648553377191235,4
4H,-0.110394627690802,4
4V,0.554264209860835,4
3H,-0.0720629283033932,4
3V,-0.148380632928287,4
4H,0.235857444227006,4
4V,-0.0260838350397614,4
3H,0.0168616848702595,4
3V,-0.110888027121514,4
4H,-0.107513427886497,4
4V,0.541310093767396,4
3H,0.034292860758483,4
3V,0.074529509252988,4
4H,0.157550976516634,4
4V,-0.201586904363817,4
3H,-0.150466625309381,4
3V,-0.0231503523705179,4
4H,-0.431337571037182,4
4V,0.0967707427634195,4
3H,-0.156394932854291,4
3V,0.224955160816733,4
4H,0.158363929158513,4
4V,-0.15655419417495,4
3H,-0.317160630978044,4
3V,-0.232154786294821,4
4H,-0.266630974755382,4
4V,0.0803366883101392,4
3H,-0.104156296926148,4
3V,-0.00362409158366534,4
4H,-0.100029481506849,4
4V,-0.145251985994036,4
3H,-0.357170607824351,4
3V,-0.0424398944223108,4
4H,-0.17583133776908,4
4V,-0.0684200484890656,4
3H,-0.0894453115369261,4
3V,0.022858058187251,4
4H,0.122044074363992,4
4V,-0.376816680099404,4
3H,-0.149594456606786,4
3V,0.121114542370518,4
4H,0.170749501761252,4
4V,0.270342537395626,4
3H,0.0762423456287425,4
3V,-0.290399734541833,4
4H,-0.148681110567515,4
4V,-0.160750769055666,4
3H,0.0829879301397206,4
3V,-0.116101909003984,4
4H,0.00502073708414873,4
4V,0.134163378856859,4
3H,-0.060005043512974,4
3V,-0.0574320809760956,4
4H,0.11723808962818,4
4V,-0.0922026638767396,4
3H,0.225425887345309,4
3V,0.00960180902390438,4
4H,0.154831171722114,4
4V,-0.0619581734194831,4
3H,0.302402399201597,4
3V,0.289251611085657,4
4H,-0.194810195401174,4
4V,-0.229128824890656,4
3H,0.257769318323353,4
3V,-0.116866692609562,4
4H,0.299757912915851,4
4V,0.0277489286978131,4
3H,0.200883182035928,4
3V,0.218588033814741,4
4H,-0.129337619765166,4
4V,-0.144498910328032,4
3H,0.265137009181637,4
3V,0.29778562497012,4
4H,0.216926407338552,4
4V,0.174307170407555,4
3H,0.222394643672655,4
3V,0.118176802171315,4
4H,-0.134837005283757,4
4V,-0.177154457554672,4
3H,0.172004029540918,4
3V,-0.0112051608167331,4
4H,0.177916635714286,4
4V,0.496550677166998,4
3H,-0.0229592204391218,4
3V,-0.20286842997012,4
4H,-0.164868432289628,4
4V,0.247871731232604,4
3H,0.0397820344111776,4
3V,-0.0427858679581673,4
4H,0.198790390313112,4
4V,0.273494523449304,4
3H,-0.0660553326946108,4
3V,0.444630146952191,4
4H,-0.250324101174168,4
4V,-0.230088389045726,4
3H,-0.138853973493014,4
3V,0.124179746503984,4
4H,-0.0340906536203523,4
4V,-0.00536818103379722,4
3H,-0.307078848702595,4
3V,0.256123127599602,4
4H,-0.028166859001957,4
4V,-0.133342458727634,4
3H,-0.210658463952096,4
3V,-0.333670705368526,4
4H,0.0113629632093933,4
4V,0.190091393439364,4
3H,-0.162115871616766,4
3V,-0.0863299757868526,4
4H,-0.0688623118395303,4
4V,0.0241110873757455,4
3H,-0.142897664750499,4
3V,0.0559804719621514,4
4H,-0.201917553424658,4
4V,-0.233732303558648,4
3H,-0.206614772694611,4
3V,0.125903544472112,4
4H,0.252074653913894,4
4V,-0.480577145854871,4
3H,-0.15624855489022,4
3V,-0.199420834033865,4
4H,-0.182137698336595,4
4V,-0.0236667050795229,4
3H,-0.00102692215568862,4
3V,-0.268051058067729,4
4H,-0.096550522407045,4
4V,0.200227548976143,4
3H,-0.0934524083033932,4
3V,-0.123154913366534,4
4H,-0.085563706555773,4
4V,-0.25433256693837,4
3H,0.0391294326546906,4
3V,0.234090076105578,4
4H,0.196483039432485,4
4V,-0.317056482087475,4
3H,0.130914515209581,4
3V,-0.0695350850199203,4
4H,-0.111847182778865,4
4V,-0.257454187037773,4
3H,0.189978023712575,4
3V,-0.111889529462151,4
4H,0.0542462150684932,4
4V,0.174793025675944,4
3H,0.191508893253493,4
3V,0.00164441769920319,4
4H,0.0686103709393346,4
4V,-0.0305294107455268,4
3H,0.229927009740519,4
3V,-0.398580196464143,4
4H,0.183212783072407,4
4V,0.142878407733598,4
3H,0.131682999520958,4
3V,-0.0657536549701195,4
4H,0.0315194066536204,4
4V,0.498700586729622,4
3H,0.238288850938124,4
3V,-0.271007007400398,4
4H,0.0450108339530333,4
4V,0.276178873807157,4
3H,0.166764918243513,4
3V,0.0602292697709163,4
4H,0.0933157626223092,4
4V,0.073905179194831,4
3H,0.092350020758483,4
3V,-0.0473927787250996,4
4H,0.00763892279843444,4
4V,0.352840761968191,4
3H,0.0500650863872256,4
3V,-0.0300030562649402,4
4H,0.088569553816047,4
4V,-0.0732360888369781,4
3H,-0.101460502754491,4
3V,0.203966099641434,4
4H,-0.101476059001957,4
4V,0.504160385308151,4
3H,-0.0877802621956088,4
3V,-0.0270228280876494,4
4H,-0.00929559804305284,4
4V,-0.0892450199304175,4
3H,-0.197313672894212,4
3V,0.072332273814741,4
4H,-0.0823776495107632,4
4V,0.25747951916501,4
3H,-0.323790332934132,4
3V,0.0108825180776892,4
4H,0.0646113612524462,4
4V,-0.375668847027833,4
3H,-0.15611437508982,4
3V,-0.0494382713844621,4
4H,-0.294456669960861,4
4V,0.0623357506163022,4
3H,-0.0837426700199601,4
3V,0.0725568531274901,4
4H,-0.00270829060665362,4
4V,-0.197888331133201,4
3H,-0.287378814371257,4
3V,-0.0760782336454183,4
4H,-0.0842605912915851,4
4V,-0.192792924005964,4
3H,-0.175655833293413,4
3V,-0.00331453631474104,4
4H,-0.0792872339530333,4
4V,-0.269479104930417,4
3H,-0.0631094761676647,4
3V,-0.148052868525896,4
4H,-0.175813404990215,4
4V,0.0703584357355865,4
3H,-0.0919337369261477,4
3V,0.0766417687350598,4
4H,0.00643742661448141,4
4V,-0.195507640318091,4
3H,0.0546515959281437,4
3V,0.206843142729084,4
4H,0.117327753522505,4
4V,-0.210101517942346,4
3H,0.0423619460279441,4
3V,0.229495304760956,4
4H,0.00937242475538161,4
4V,-0.178302290626243,4
3H,0.220205073293413,4
3V,-0.044303295747012,4
4H,0.145255067808219,4
4V,0.0715001956163022,4
3H,0.200193985788423,4
3V,-0.0798293151394422,4
4H,0.0522915421722114,4
4V,-0.124518112415507,4
3H,0.10600586499002,4
3V,0.158473614531873,4
4H,0.131028396575342,4
4V,0.110805886829026,4
3H,0.075077420998004,4
3V,0.181581004900398,4
4H,0.174706668297456,4
4V,0.0146308364512922,4
3H,0.210842982674651,4
3V,-0.127949985179283,4
4H,0.04397671037182,4
4V,0.244580061789264,4
3H,0.137897963912176,4
3V,0.0208064958167331,4
4H,0.00372359941291585,4
4V,0.282136674035785,4
3H,0.158281095409182,4
3V,0.0390945355278884,4
4H,0.124028635225049,4
4V,0.00661422452286282,4
3H,0.00626757972055888,4
3V,0.0646055315139442,4
4H,-0.0455377441291585,4
4V,0.22855291112326,4
3H,0.00199822243512974,4
